1199,1134,1198,1134,1199,1198,1134,1199,1199,1134,1199,1134,1135,1198,1135,1134,1199,1134,1199,1198,1134,1199,1135,1198,1198,1199,1135,1135,1199,1198
1135,1198,1134,1135,1134,1134,1134,1134,1134,1134,1135,1134,1134,1199,1199,1199,1135,1199,1134,1199,1199,1198,1198,1134,1198,1199,1134,1198,1198,1135
1135,1135,1134,1135,1134,1198,1134,1198,1135,1134,1199,1134,1199,1198,1198,1135,1134,1198,1198,1134,1134,1135,1198,1199,1198,1135,1198,1134,1134,1135
1199,1135,1135,1135,1199,1199,1198,1135,1135,1198,1135,1198,1198,1134,1135,1198,1198,1198,1199,1198,1199,1134,1134,1135,1199,1135,1198,1199,1198,1134
1134,1135,1198,1134,1199,1199,1198,1134,1198,1199,1198,1134,1198,1198,1198,1134,1199,1199,1199,1198,1134,1198,1199,1198,1199,1134,1135,1134,1198,1199
1134,1135,1198,1134,1199,1198,1198,1199,1582,1199,1134,1199,1198,1198,1134,1135,1327,1199,1199,1198,1198,1199,1199,1198,1199,1134,1198,1199,1199,1199
1198,1198,1198,1135,1134,1198,1134,1135,1326,1519,1134,1199,1198,1710,1711,1712,1713,1134,1135,1199,1135,1199,1134,1199,878,879,1199,1135,1198,1135
1198,1134,1135,1198,1199,1134,1134,1134,1198,1391,1198,1199,1518,1774,1775,1776,1777,1199,1199,1135,1135,1390,1199,1198,878,879,1326,879,1006,1199
1199,1134,1199,1199,1199,1198,1135,1135,1134,1326,1326,1199,1135,1838,1839,1840,1841,1390,1135,1198,1134,1518,1198,1134,1582,878,943,1518,943,1135
1199,1134,1134,1199,1199,1199,1134,1198,1134,1135,1134,1135,1134,1902,1903,1904,1905,1391,1134,1135,1134,1326,1134,1135,942,942,1391,1007,878,1198
1134,1198,1134,1135,1134,1199,1135,1135,1198,1199,1198,1199,1198,1199,1326,1199,1583,1326,1198,1199,1198,1199,1327,1198,878,1582,1583,942,942,1134
1134,1199,1134,1134,1134,1199,1134,1134,1390,1519,1134,1135,1134,1135,1134,1519,1134,1135,1134,1135,1134,1135,1198,1518,878,1007,943,1007,1583,1198
1134,1134,1391,1518,1199,1135,1198,1198,1198,1327,1198,1199,1583,1199,1198,1199,1198,1199,1198,1199,1518,1582,1199,1391,1582,942,1327,1006,878,1199
1198,1134,1198,1135,1198,1134,1199,1134,1134,1135,1134,1135,1134,1135,1134,1135,1134,1135,1134,1135,1134,1135,1199,1135,1006,1007,943,942,879,1198
1134,1134,1135,1710,1711,1712,1713,1391,1198,1199,1198,1582,1198,1199,1198,1199,1390,1199,1198,1199,1327,1199,1519,1326,1519,1006,942,943,943,1198
1199,1199,1198,1774,1775,1776,1777,1135,1134,1518,1134,1135,1327,1135,1582,1326,1327,1135,1134,1135,1583,1583,1199,1134,943,1007,1006,1519,942,1198
1134,1199,1135,1838,1839,1840,1841,1134,1198,1199,1198,1199,1198,1199,1198,1199,1198,1199,1198,1199,1198,1199,1135,1134,878,1326,943,878,879,1134
1199,1134,1199,1902,1903,1904,1905,1199,1134,1135,1134,1135,1710,1711,1712,1713,1134,1135,1134,1135,1134,1135,1134,1198,942,879,943,1007,942,1135
1134,1199,1135,1134,1135,1199,1135,1199,1198,1199,1198,1199,1774,1775,1776,1777,1198,1199,1198,1199,1198,1199,1198,1198,1006,942,1006,1518,878,1135
1134,1135,1199,1199,1198,1134,1199,1199,1134,1135,1134,1135,1838,1839,1840,1841,1134,1135,1134,1135,1134,1135,1198,1198,878,1007,1006,1007,942,1198
1198,1135,1199,1134,1135,1199,1198,1199,1198,1199,1198,1199,1902,1903,1904,1905,1198,1199,1198,1199,1198,1199,1135,1135,1198,943,942,879,1326,1134
1199,1135,1199,1134,1134,1199,1134,1135,1199,1134,1134,1199,1198,1134,1199,1134,1135,1134,1134,1135,1199,1198,1134,1134,1199,1006,1006,943,1007,1134
1134,1134,1134,1134,1198,1199,1198,1199,1135,1199,1135,1135,1134,1199,1134,1518,1134,1198,1198,1134,1199,1134,1134,1198,1007,1007,942,1007,943,1198
1134,942,942,1583,942,878,878,1006,1326,1583,879,878,1007,942,879,1327,943,1007,943,879,1582,879,1007,943,943,879,943,1518,942,1199
1135,878,943,1391,943,1007,942,1007,879,879,1006,943,879,878,1006,879,1007,942,878,943,943,878,942,942,1519,1007,1583,1006,878,1135
1135,879,943,942,1006,1518,943,878,943,943,1583,942,1006,1006,878,1006,1007,1583,942,942,1006,943,1007,943,1326,943,1390,942,879,1134
1134,1007,1583,878,943,878,1007,878,879,1007,1006,942,879,1327,1006,879,1391,942,879,943,1007,879,1006,943,1006,1007,1006,1518,942,1198
1135,942,1006,1326,1007,879,1006,879,1327,1006,879,1007,1006,879,1583,879,943,1007,878,879,879,1519,942,879,1583,878,942,1007,1006,1134
1135,1135,1583,1135,1199,1198,1199,1135,1198,1135,1135,1519,1134,1198,1135,1199,1135,1199,1327,1198,1198,1134,1199,1135,1198,1134,1134,1199,1134,1134
1199,1134,1198,1135,1198,1135,1198,1135,1198,1135,1135,1134,1134,1134,1135,1134,1135,1135,1198,1134,1134,1198,1199,1198,1199,1134,1135,1134,1199,1198
