772,773,774,775,776,777,778,779,780,781,782,783,784,-1,-1,-1,-1,771,1348,1349,1350,1351,1352,1353,1354,1355,1356,1357,1358,1359
196,197,198,199,200,201,202,203,204,205,206,207,784,-1,-1,-1,-1,835,196,197,198,199,200,201,202,203,204,205,206,207
260,261,262,263,264,265,266,267,268,269,270,271,848,-1,-1,-1,-1,899,260,261,262,263,264,265,266,267,268,269,270,271
324,325,326,327,328,329,330,331,332,333,334,335,912,-1,-1,-1,-1,835,324,325,326,327,328,329,330,331,332,333,334,335
388,389,390,391,392,393,394,395,396,397,398,399,976,-1,-1,-1,-1,899,388,389,390,391,392,393,394,395,396,397,398,399
772,453,454,455,456,457,458,459,460,461,462,463,784,-1,-1,-1,-1,771,772,773,774,775,776,777,778,779,780,781,782,783
836,849,850,851,849,521,522,523,524,525,526,527,848,-1,-1,-1,-1,835,836,837,838,839,840,841,842,843,844,845,846,847
900,913,914,915,913,585,586,587,588,589,590,591,912,-1,-1,-1,-1,899,900,901,902,903,904,905,906,907,908,909,910,911
964,977,978,979,977,649,650,651,652,653,654,655,976,-1,-1,-1,-1,963,964,965,966,967,968,969,970,971,972,973,974,975
1028,709,710,711,712,713,714,715,716,717,718,719,1040,-1,-1,-1,-1,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
160,161,162,163,160,161,162,163,160,161,162,163,160,161,162,163,160,161,162,163,160,161,162,163,160,161,162,163,160,161
224,225,226,227,224,225,226,227,224,225,226,227,224,225,226,227,224,225,226,227,224,225,226,227,224,225,226,227,224,225
288,289,290,291,288,289,290,291,288,289,290,291,288,289,290,291,288,289,290,291,288,289,290,291,288,289,290,291,288,289
352,353,354,355,352,353,354,355,352,353,354,355,352,353,354,355,352,353,354,355,352,353,354,355,352,353,354,355,352,353
416,417,418,419,416,417,418,419,416,417,418,419,416,417,418,419,416,417,418,419,416,417,418,419,416,417,418,419,416,417
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
